IDTime;Class
1505908800;buy
1505923200;buy
1505937600;stay
1505952000;stay
1505966400;stay
1505980800;stay
1505995200;stay
1506009600;stay
1506024000;stay
1506038400;stay
1506052800;stay
1506067200;stay
1506081600;stay
1506096000;stay
1506110400;stay
1506297600;stay
1506312000;stay
1506326400;sell
1506340800;sell
1506355200;stay
1506369600;stay
1506384000;stay
1506398400;stay
1506412800;stay
1506427200;stay
1506441600;stay
1506456000;buy
1506470400;buy
1506484800;stay
1506499200;stay
1506513600;stay
1506528000;stay
1506542400;stay
1506556800;stay
1506571200;stay
1506585600;stay
1506600000;stay
1506614400;stay
1506628800;stay
1506643200;stay
1506657600;stay
1506672000;stay
1506686400;stay
1506700800;stay
1506715200;stay
1506902400;stay
1506916800;stay
1506931200;stay
1506945600;stay
1506960000;stay
1506974400;stay
1506988800;stay
1507003200;stay
1507017600;stay
1507032000;stay
1507046400;stay
1507060800;stay
1507075200;stay
1507089600;stay
1507104000;stay
1507118400;stay
1507132800;stay
1507147200;stay
1507161600;stay
1507176000;stay
1507190400;stay
1507204800;stay
1507219200;stay
1507233600;stay
1507248000;stay
1507262400;stay
1507276800;stay
1507291200;stay
1507305600;stay
1507320000;stay
1507507200;stay
1507521600;stay
1507536000;stay
1507550400;stay
1507564800;stay
1507579200;stay
1507593600;stay
1507608000;stay
1507622400;stay
1507636800;stay
1507651200;stay
1507665600;stay
1507680000;stay
1507694400;stay
1507708800;stay
1507723200;stay
1507737600;stay
1507752000;stay
1507766400;stay
1507780800;stay
1507795200;stay
1507809600;stay
1507824000;stay
1507838400;stay
1507852800;stay
1507867200;stay
1507881600;stay
1507896000;stay
1507910400;stay
1507924800;stay
1508112000;stay
1508126400;stay
1508140800;stay
1508155200;stay
1508169600;stay
1508184000;stay
1508198400;stay
1508212800;stay
1508227200;stay
1508241600;stay
1508256000;stay
1508270400;stay
1508284800;stay
1508299200;stay
1508313600;stay
1508328000;stay
1508342400;stay
1508356800;stay
1508371200;stay
1508385600;stay
1508400000;stay
1508414400;stay
1508428800;buy
1508443200;buy
1508457600;buy
1508472000;stay
1508486400;stay
1508500800;stay
1508515200;stay
1508529600;stay
1508716800;stay
1508731200;stay
1508745600;stay
1508760000;stay
1508774400;stay
1508788800;stay
1508803200;stay
1508817600;stay
1508832000;stay
1508846400;stay
1508860800;stay
1508875200;stay
1508889600;stay
1508904000;stay
1508918400;stay
1508932800;stay
1508947200;stay
1508961600;stay
1508976000;stay
1508990400;buy
1509004800;buy
1509019200;stay
1509033600;stay
1509048000;stay
1509062400;stay
1509076800;stay
1509091200;stay
1509105600;stay
1509120000;stay
1509134400;stay
1509321600;stay
1509336000;stay
1509350400;stay
1509364800;stay
1509379200;stay
1509393600;stay
1509408000;stay
1509422400;stay
1509436800;stay
1509451200;stay
1509465600;stay
1509480000;stay
1509494400;stay
1509508800;stay
1509523200;stay
1509537600;stay
1509552000;stay
1509566400;stay
1509580800;stay
1509595200;stay
1509609600;stay
1509624000;stay
1509638400;stay
1509652800;stay
1509667200;stay
1509681600;stay
1509696000;stay
1509710400;stay
1509724800;stay
1509739200;stay
1509926400;stay
1509940800;stay
1509955200;stay
1509969600;stay
1509984000;stay
1509998400;stay
1510012800;stay
1510027200;stay
1510041600;stay
1510056000;stay
1510070400;stay
1510084800;stay
1510099200;stay
1510113600;stay
1510128000;stay
1510142400;stay
1510156800;stay
1510171200;stay
1510185600;stay
1510200000;stay
1510214400;sell
1510228800;stay
1510243200;stay
1510257600;stay
1510272000;stay
1510286400;stay
1510300800;stay
1510315200;stay
1510329600;stay
1510344000;stay
1510531200;stay
1510545600;stay
1510560000;stay
1510574400;stay
1510588800;stay
1510603200;stay
1510617600;stay
1510632000;sell
1510646400;stay
1510660800;stay
1510675200;stay
1510689600;stay
1510704000;stay
1510718400;stay
1510732800;stay
1510747200;stay
1510761600;stay
1510776000;stay
1510790400;stay
1510804800;stay
1510819200;stay
1510833600;stay
1510848000;stay
1510862400;stay
1510876800;stay
1510891200;stay
1510905600;stay
1510920000;stay
1510934400;stay
1510948800;stay
1511136000;stay
1511150400;stay
1511164800;stay
1511179200;stay
1511193600;stay
1511208000;stay
1511222400;stay
1511236800;stay
1511251200;stay
1511265600;stay
1511280000;stay
1511294400;stay
1511308800;stay
1511323200;sell
1511337600;sell
1511352000;sell
1511366400;stay
1511380800;stay
1511395200;stay
1511409600;stay
1511424000;stay
1511438400;stay
1511452800;stay
1511467200;stay
1511481600;stay
1511496000;stay
1511510400;stay
1511524800;stay
1511539200;stay
1511553600;stay
1511740800;stay
1511755200;stay
1511769600;stay
1511784000;stay
1511798400;stay
1511812800;stay
1511827200;stay
1511841600;stay
1511856000;stay
1511870400;stay
1511884800;stay
1511899200;stay
1511913600;stay
1511928000;stay
1511942400;stay
1511956800;stay
1511971200;stay
1511985600;stay
1512000000;stay
1512014400;stay
1512028800;stay
1512043200;stay
1512057600;stay
1512072000;stay
1512086400;stay
1512100800;sell
1512115200;sell
1512129600;sell
1512144000;buy
1512158400;buy
1512345600;stay
1512360000;stay
1512374400;stay
1512388800;stay
1512403200;stay
1512417600;stay
1512432000;stay
1512446400;stay
1512460800;stay
1512475200;stay
1512489600;stay
1512504000;stay
1512518400;stay
1512532800;stay
1512547200;stay
1512561600;stay
1512576000;stay
1512590400;stay
1512604800;stay
1512619200;stay
1512633600;stay
1512648000;stay
1512662400;stay
1512676800;stay
1512691200;stay
1512705600;stay
1512720000;stay
1512734400;stay
1512748800;stay
1512763200;stay
1512950400;stay
1512964800;stay
1512979200;stay
1512993600;stay
1513008000;stay
1513022400;stay
1513036800;stay
1513051200;stay
1513065600;stay
1513080000;stay
1513094400;stay
1513108800;stay
1513123200;stay
1513137600;stay
1513152000;sell
1513166400;stay
1513180800;stay
1513195200;stay
1513209600;stay
1513224000;stay
1513238400;stay
1513252800;stay
1513267200;stay
1513281600;stay
1513296000;stay
1513310400;stay
1513324800;stay
1513339200;stay
1513353600;stay
1513368000;stay
1513555200;stay
1513569600;stay
1513584000;stay
1513598400;stay
1513612800;stay
1513627200;stay
1513641600;stay
1513656000;stay
1513670400;stay
1513684800;stay
1513699200;stay
1513713600;stay
1513728000;stay
1513742400;stay
1513756800;stay
1513771200;stay
1513785600;stay
1513800000;stay
1513814400;stay
1513828800;stay
1513843200;stay
1513857600;stay
1513872000;stay
1513886400;stay
1513900800;stay
1513915200;stay
1513929600;stay
1513944000;stay
1513958400;stay
1513972800;stay
1514246400;stay
1514260800;stay
1514275200;stay
1514289600;stay
1514304000;stay
1514318400;stay
1514332800;stay
1514347200;stay
1514361600;stay
1514376000;stay
1514390400;stay
1514404800;stay
1514419200;stay
1514433600;stay
1514448000;stay
1514462400;stay
1514476800;stay
1514491200;stay
1514505600;stay
1514520000;stay
1514534400;stay
1514548800;stay
1514563200;stay
1514577600;stay
1514851200;stay
1514865600;stay
1514880000;stay
1514894400;stay
1514908800;stay
1514923200;stay
1514937600;stay
1514952000;buy
1514966400;buy
1514980800;stay
1514995200;stay
1515009600;stay
1515024000;stay
1515038400;stay
1515052800;stay
1515067200;stay
1515081600;stay
1515096000;stay
1515110400;stay
1515124800;stay
1515139200;stay
1515153600;stay
1515168000;stay
1515182400;stay
1515369600;stay
1515384000;stay
1515398400;stay
1515412800;stay
1515427200;stay
1515441600;stay
1515456000;stay
1515470400;stay
1515484800;stay
1515499200;stay
1515513600;stay
1515528000;stay
1515542400;sell
1515556800;sell
1515571200;sell
1515585600;stay
1515600000;stay
1515614400;stay
1515628800;stay
1515643200;stay
1515657600;stay
1515672000;stay
1515686400;stay
1515700800;stay
1515715200;stay
1515729600;sell
1515744000;stay
1515758400;stay
1515772800;stay
1515787200;stay
1515974400;stay
1515988800;stay
1516003200;stay
1516017600;stay
1516032000;stay
1516046400;stay
1516060800;stay
1516075200;stay
1516089600;stay
1516104000;sell
1516118400;stay
1516132800;stay
1516147200;stay
1516161600;stay
1516176000;stay
1516190400;stay
1516204800;stay
1516219200;stay
1516233600;stay
1516248000;stay
1516262400;stay
1516276800;stay
1516291200;stay
1516305600;stay
1516320000;stay
1516334400;stay
1516348800;buy
1516363200;stay
1516377600;stay
1516392000;stay
1516579200;stay
1516593600;stay
1516608000;stay
1516622400;stay
1516636800;stay
1516651200;stay
1516665600;stay
1516680000;stay
1516694400;stay
1516708800;stay
1516723200;stay
1516737600;stay
1516752000;sell
1516766400;sell
1516780800;sell
1516795200;stay
1516809600;stay
1516824000;stay
1516838400;sell
1516852800;sell
1516867200;sell
1516881600;sell
1516896000;buy
1516910400;sell
1516924800;stay
1516939200;stay
1516953600;stay
1516968000;stay
1516982400;stay
1516996800;stay
1517184000;stay
1517198400;stay
1517212800;stay
1517227200;stay
1517241600;stay
1517256000;stay
1517270400;stay
1517284800;sell
1517299200;stay
1517313600;stay
1517328000;stay
1517342400;stay
1517356800;stay
1517371200;stay
1517385600;stay
1517400000;stay
1517414400;stay
1517428800;stay
1517443200;stay
1517457600;stay
1517472000;stay
1517486400;stay
1517500800;stay
1517515200;stay
1517529600;stay
1517544000;stay
1517558400;stay
1517572800;stay
1517587200;stay
1517601600;stay
1517788800;stay
1517803200;buy
1517817600;buy
1517832000;stay
1517846400;stay
1517860800;stay
1517875200;buy
1517889600;buy
1517904000;stay
1517918400;stay
1517932800;stay
1517947200;stay
1517961600;stay
1517976000;buy
1517990400;buy
1518004800;stay
1518019200;stay
1518033600;stay
1518048000;stay
1518062400;sell
1518076800;sell
1518091200;stay
1518105600;stay
1518120000;stay
1518134400;stay
1518148800;stay
1518163200;stay
1518177600;stay
1518192000;stay
1518206400;stay
1518393600;stay
1518408000;stay
1518422400;stay
1518436800;stay
1518451200;stay
1518465600;stay
1518480000;stay
1518494400;stay
1518508800;stay
1518523200;stay
1518537600;stay
1518552000;stay
1518566400;stay
1518580800;stay
1518595200;stay
1518609600;sell
1518624000;stay
1518638400;stay
1518652800;stay
1518667200;stay
1518681600;stay
1518696000;stay
1518710400;stay
1518724800;stay
1518739200;stay
1518753600;buy
1518768000;buy
1518782400;stay
1518796800;stay
1518811200;stay
1518998400;stay
1519012800;stay
1519027200;stay
1519041600;stay
1519056000;stay
1519070400;stay
1519084800;stay
1519099200;stay
1519113600;stay
1519128000;stay
1519142400;stay
1519156800;stay
1519171200;stay
1519185600;stay
1519200000;stay
1519214400;stay
1519228800;stay
1519243200;stay
1519257600;stay
1519272000;stay
1519286400;stay
1519300800;stay
1519315200;stay
1519329600;stay
1519344000;stay
1519358400;stay
1519372800;stay
1519387200;stay
1519401600;stay
1519416000;stay
1519603200;stay
1519617600;stay
1519632000;stay
1519646400;stay
1519660800;stay
1519675200;stay
1519689600;stay
1519704000;stay
1519718400;stay
1519732800;stay
1519747200;stay
1519761600;stay
1519776000;stay
1519790400;stay
1519804800;stay
1519819200;stay
1519833600;stay
1519848000;stay
1519862400;stay
1519876800;stay
1519891200;stay
1519905600;stay
1519920000;sell
1519934400;stay
1519948800;sell
1519963200;stay
1519977600;stay
1519992000;stay
1520006400;stay
1520020800;stay
1520208000;stay
1520222400;stay
1520236800;stay
1520251200;stay
1520265600;stay
1520280000;stay
1520294400;stay
1520308800;stay
1520323200;stay
1520337600;stay
1520352000;stay
1520366400;stay
1520380800;stay
1520395200;stay
1520409600;stay
1520424000;stay
1520438400;stay
1520452800;stay
1520467200;stay
1520481600;stay
1520496000;stay
1520510400;stay
1520524800;stay
1520539200;stay
1520553600;stay
1520568000;stay
1520582400;stay
1520596800;stay
1520611200;stay
1520625600;stay
1520812800;stay
1520827200;stay
1520841600;stay
1520856000;stay
1520870400;stay
1520884800;stay
1520899200;stay
1520913600;stay
1520928000;stay
1520942400;stay
1520956800;stay
1520971200;stay
1520985600;stay
1521000000;stay
1521014400;stay
1521028800;stay
1521043200;stay
1521057600;stay
1521072000;stay
1521086400;stay
1521100800;stay
1521115200;stay
1521129600;stay
1521144000;stay
1521158400;stay
1521172800;stay
1521187200;stay
1521201600;stay
1521216000;stay
1521230400;stay
1521417600;stay
1521432000;stay
1521446400;stay
1521460800;stay
1521475200;stay
1521489600;stay
1521504000;stay
1521518400;stay
1521532800;stay
1521547200;stay
1521561600;stay
1521576000;stay
1521590400;stay
1521604800;stay
1521619200;stay
1521633600;stay
1521648000;stay
1521662400;stay
1521676800;stay
1521691200;stay
1521705600;stay
1521720000;stay
1521734400;stay
1521748800;stay
1521763200;stay
1521777600;stay
1521792000;stay
1521806400;stay
1521820800;stay
1521835200;stay
1522022400;stay
1522036800;stay
1522051200;stay
1522065600;stay
1522080000;stay
1522094400;stay
1522108800;stay
1522123200;stay
1522137600;stay
1522152000;stay
1522166400;stay
1522180800;stay
1522195200;stay
1522209600;buy
1522224000;buy
1522238400;stay
1522252800;stay
1522267200;stay
1522281600;stay
1522296000;stay
1522310400;stay
1522324800;stay
1522339200;stay
1522353600;stay
1522368000;stay
1522382400;stay
1522396800;stay
1522411200;stay
1522425600;stay
1522440000;stay
1522627200;stay
1522641600;stay
1522656000;stay
1522670400;stay
1522684800;stay
1522699200;stay
1522713600;stay
1522728000;stay
1522742400;stay
1522756800;stay
1522771200;stay
1522785600;stay
1522800000;stay
1522814400;stay
1522828800;stay
1522843200;stay
1522857600;stay
1522872000;stay
1522886400;stay
1522900800;stay
1522915200;stay
1522929600;stay
1522944000;stay
1522958400;stay
1522972800;stay
1522987200;stay
1523001600;stay
1523016000;stay
1523030400;stay
1523044800;stay
1523232000;stay
1523246400;stay
1523260800;stay
1523275200;stay
1523289600;stay
1523304000;stay
1523318400;stay
1523332800;stay
1523347200;stay
1523361600;stay
1523376000;stay
1523390400;stay
1523404800;stay
1523419200;stay
1523433600;stay
1523448000;stay
1523462400;stay
1523476800;stay
1523491200;stay
1523505600;stay
1523520000;stay
1523534400;stay
1523548800;stay
1523563200;stay
1523577600;stay
1523592000;stay
1523606400;stay
1523620800;stay
1523635200;stay
1523649600;stay
1523836800;stay
1523851200;stay
1523865600;stay
1523880000;stay
1523894400;stay
1523908800;stay
1523923200;stay
1523937600;buy
1523952000;stay
1523966400;stay
1523980800;stay
1523995200;stay
1524009600;stay
1524024000;stay
1524038400;stay
1524052800;stay
1524067200;stay
1524081600;stay
1524096000;stay
1524110400;stay
1524124800;stay
1524139200;stay
1524153600;stay
1524168000;stay
1524182400;stay
1524196800;stay
1524211200;stay
1524225600;stay
1524240000;stay
1524254400;stay
1524441600;stay
1524456000;stay
1524470400;stay
1524484800;stay
1524499200;stay
1524513600;stay
1524528000;stay
1524542400;stay
1524556800;stay
1524571200;stay
1524585600;stay
1524600000;stay
1524614400;stay
1524628800;stay
1524643200;stay
1524657600;stay
1524672000;stay
1524686400;stay
1524700800;stay
1524715200;stay
1524729600;stay
1524744000;buy
1524758400;stay
1524772800;stay
1524787200;stay
1524801600;stay
1524816000;stay
1524830400;stay
1524844800;stay
1524859200;stay
1525046400;stay
1525060800;stay
1525075200;stay
1525089600;stay
1525104000;stay
1525118400;stay
1525132800;stay
1525147200;stay
1525161600;stay
1525176000;stay
1525190400;stay
1525204800;stay
1525219200;stay
1525233600;stay
1525248000;stay
1525262400;stay
1525276800;stay
1525291200;stay
1525305600;stay
1525320000;stay
1525334400;stay
1525348800;stay
1525363200;stay
1525377600;stay
1525392000;stay
1525406400;stay
1525420800;stay
1525435200;stay
1525449600;stay
1525464000;stay
1525651200;stay
1525665600;stay
1525680000;stay
1525694400;stay
1525708800;stay
1525723200;stay
1525737600;stay
1525752000;stay
1525766400;stay
1525780800;stay
1525795200;stay
1525809600;stay
1525824000;stay
1525838400;stay
1525852800;stay
1525867200;stay
1525881600;stay
1525896000;stay
1525910400;stay
1525924800;stay
1525939200;stay
1525953600;stay
1525968000;stay
1525982400;stay
1525996800;stay
1526011200;stay
1526025600;stay
1526040000;stay
1526054400;stay
1526068800;stay
1526256000;stay
1526270400;stay
1526284800;stay
1526299200;stay
1526313600;stay
1526328000;stay
1526342400;stay
1526356800;stay
1526371200;stay
1526385600;stay
1526400000;stay
1526414400;stay
1526428800;stay
1526443200;stay
1526457600;stay
1526472000;stay
1526486400;stay
1526500800;stay
1526515200;stay
1526529600;stay
1526544000;stay
1526558400;stay
1526572800;stay
1526587200;stay
1526601600;stay
1526616000;stay
1526630400;stay
1526644800;stay
1526659200;stay
1526673600;stay
1526860800;stay
1526875200;stay
1526889600;stay
1526904000;stay
1526918400;stay
1526932800;stay
1526947200;stay
1526961600;stay
1526976000;stay
1526990400;stay
1527004800;stay
1527019200;stay
1527033600;stay
1527048000;stay
1527062400;stay
1527076800;stay
1527091200;stay
1527105600;stay
1527120000;stay
1527134400;stay
1527148800;stay
1527163200;stay
1527177600;stay
1527192000;stay
1527206400;stay
1527220800;stay
1527235200;stay
1527249600;stay
1527264000;stay
1527278400;stay
1527465600;stay
1527480000;stay
1527494400;stay
1527508800;stay
1527523200;stay
1527537600;stay
1527552000;stay
1527566400;stay
1527580800;sell
1527595200;sell
1527609600;sell
1527624000;stay
1527638400;stay
1527652800;stay
1527667200;stay
1527681600;stay
1527696000;stay
1527710400;stay
1527724800;stay
1527739200;stay
1527753600;stay
1527768000;stay
1527782400;stay
1527796800;stay
1527811200;stay
1527825600;stay
1527840000;stay
1527854400;stay
1527868800;stay
1527883200;stay
1528070400;stay
1528084800;stay
1528099200;stay
1528113600;stay
1528128000;stay
1528142400;stay
1528156800;stay
1528171200;stay
1528185600;stay
1528200000;stay
1528214400;stay
1528228800;stay
1528243200;stay
1528257600;stay
1528272000;stay
1528286400;stay
1528300800;stay
1528315200;stay
1528329600;stay
1528344000;stay
1528358400;stay
1528372800;stay
1528387200;stay
1528401600;stay
1528416000;buy
1528430400;buy
1528444800;stay
1528459200;stay
1528473600;stay
1528488000;stay
1528675200;stay
1528689600;stay
1528704000;stay
1528718400;stay
1528732800;stay
1528747200;stay
1528761600;stay
1528776000;stay
1528790400;stay
1528804800;stay
1528819200;stay
1528833600;stay
1528848000;stay
1528862400;stay
1528876800;stay
1528891200;stay
1528905600;stay
1528920000;stay
1528934400;stay
1528948800;buy
1528963200;buy
1528977600;buy
1528992000;stay
1529006400;stay
1529020800;stay
1529035200;stay
1529049600;stay
1529064000;stay
1529078400;stay
1529092800;stay
1529280000;stay
1529294400;stay
1529308800;stay
1529323200;stay
1529337600;stay
1529352000;stay
1529366400;stay
1529380800;stay
1529395200;stay
1529409600;stay
1529424000;stay
1529438400;stay
1529452800;stay
1529467200;stay
1529481600;stay
1529496000;stay
1529510400;stay
1529524800;stay
1529539200;stay
1529553600;sell
1529568000;sell
1529582400;stay
1529596800;stay
1529611200;stay
1529625600;stay
1529640000;stay
1529654400;stay
1529668800;stay
1529683200;stay
1529697600;stay
1529884800;stay
1529899200;stay
1529913600;stay
1529928000;stay
1529942400;stay
1529956800;stay
1529971200;stay
1529985600;stay
1530000000;stay
1530014400;stay
1530028800;stay
1530043200;stay
1530057600;stay
1530072000;stay
1530086400;stay
1530100800;stay
1530115200;stay
1530129600;stay
1530144000;stay
1530158400;stay
1530172800;stay
1530187200;stay
1530201600;stay
1530216000;stay
1530230400;stay
1530244800;stay
1530259200;stay
1530273600;stay
1530288000;stay
1530302400;stay
1530489600;stay
1530504000;stay
1530518400;stay
1530532800;stay
1530547200;stay
1530561600;stay
1530576000;stay
1530590400;stay
1530604800;stay
1530619200;stay
1530633600;stay
1530648000;stay
1530662400;stay
1530676800;stay
1530691200;stay
1530705600;stay
1530720000;stay
1530734400;stay
1530748800;stay
1530763200;stay
1530777600;stay
1530792000;stay
1530806400;stay
1530820800;stay
1530835200;stay
1530849600;stay
1530864000;stay
1530878400;stay
1530892800;stay
1530907200;stay
1531094400;stay
1531108800;stay
1531123200;stay
1531137600;stay
1531152000;stay
1531166400;stay
1531180800;stay
1531195200;stay
1531209600;stay
1531224000;stay
1531238400;stay
1531252800;stay
1531267200;stay
1531281600;stay
1531296000;stay
1531310400;stay
1531324800;stay
1531339200;stay
1531353600;stay
1531368000;stay
1531382400;stay
1531396800;stay
1531411200;stay
1531425600;stay
1531440000;stay
1531454400;stay
1531468800;stay
1531483200;stay
1531497600;stay
1531512000;stay
1531699200;stay
1531713600;stay
1531728000;stay
1531742400;stay
1531756800;stay
1531771200;stay
1531785600;stay
1531800000;stay
1531814400;stay
1531828800;stay
1531843200;stay
1531857600;stay
1531872000;stay
1531886400;stay
1531900800;stay
1531915200;stay
1531929600;stay
1531944000;stay
1531958400;stay
1531972800;stay
1531987200;stay
1532001600;sell
1532016000;stay
1532030400;stay
1532044800;stay
1532059200;stay
1532073600;sell
1532088000;stay
1532102400;stay
1532116800;stay
1532304000;stay
1532318400;stay
1532332800;stay
1532347200;stay
1532361600;stay
1532376000;stay
1532390400;stay
1532404800;stay
1532419200;stay
1532433600;stay
1532448000;stay
1532462400;stay
1532476800;stay
1532491200;stay
1532505600;stay
1532520000;stay
1532534400;stay
1532548800;stay
1532563200;stay
1532577600;stay
1532592000;stay
1532606400;stay
1532620800;stay
1532635200;stay
1532649600;stay
1532664000;stay
1532678400;stay
1532692800;stay
1532707200;stay
1532721600;stay
1532908800;stay
1532923200;stay
1532937600;stay
1532952000;stay
1532966400;stay
1532980800;stay
1532995200;stay
1533009600;stay
1533024000;stay
1533038400;stay
1533052800;stay
1533067200;stay
1533081600;stay
1533096000;stay
1533110400;stay
1533124800;stay
1533139200;stay
1533153600;stay
1533168000;stay
1533182400;stay
1533196800;stay
1533211200;stay
1533225600;stay
1533240000;stay
1533254400;stay
1533268800;stay
1533283200;stay
1533297600;stay
1533312000;stay
1533326400;stay
1533513600;stay
1533528000;stay
1533542400;stay
1533556800;stay
1533571200;stay
1533585600;stay
1533600000;stay
1533614400;stay
1533628800;stay
1533643200;stay
1533657600;stay
1533672000;stay
1533686400;stay
1533700800;stay
1533715200;stay
1533729600;stay
1533744000;stay
1533758400;stay
1533772800;stay
1533787200;stay
1533801600;stay
1533816000;stay
1533830400;stay
1533844800;stay
1533859200;stay
1533873600;stay
1533888000;stay
1533902400;stay
1533916800;stay
1533931200;stay
1534118400;stay
1534132800;stay
1534147200;stay
1534161600;stay
1534176000;stay
1534190400;stay
1534204800;stay
1534219200;stay
1534233600;stay
1534248000;stay
1534262400;stay
1534276800;stay
1534291200;stay
1534305600;stay
1534320000;stay
1534334400;stay
1534348800;stay
1534363200;stay
1534377600;stay
1534392000;stay
1534406400;stay
1534420800;stay
1534435200;stay
1534449600;stay
1534464000;stay
1534478400;stay
1534492800;stay
1534507200;stay
1534521600;stay
1534536000;stay
1534723200;stay
1534737600;stay
1534752000;stay
1534766400;sell
1534780800;stay
1534795200;stay
1534809600;stay
1534824000;stay
1534838400;stay
1534852800;stay
1534867200;stay
1534881600;stay
1534896000;stay
1534910400;stay
1534924800;stay
1534939200;stay
1534953600;stay
1534968000;stay
1534982400;stay
1534996800;stay
1535011200;stay
1535025600;stay
1535040000;stay
1535054400;stay
1535068800;stay
1535083200;stay
1535097600;stay
1535112000;stay
1535126400;stay
1535140800;stay
1535328000;stay
1535342400;stay
1535356800;stay
1535371200;stay
1535385600;stay
1535400000;stay
1535414400;stay
1535428800;stay
1535443200;stay
1535457600;stay
1535472000;stay
1535486400;stay
1535500800;stay
1535515200;stay
1535529600;stay
1535544000;stay
1535558400;stay
1535572800;stay
1535587200;stay
1535601600;stay
1535616000;stay
1535630400;stay
1535644800;stay
1535659200;stay
1535673600;stay
1535688000;stay
1535702400;stay
1535716800;stay
1535731200;stay
1535745600;stay
1535932800;stay
1535947200;stay
1535961600;stay
1535976000;stay
1535990400;stay
1536004800;stay
1536019200;stay
1536033600;stay
1536048000;stay
1536062400;stay
1536076800;stay
1536091200;stay
1536105600;stay
1536120000;stay
1536134400;stay
1536148800;stay
1536163200;stay
1536177600;stay
1536192000;stay
1536206400;stay
1536220800;stay
1536235200;stay
1536249600;stay
1536264000;stay
1536278400;stay
1536292800;stay
1536307200;stay
1536321600;stay
1536336000;stay
1536350400;stay
1536537600;stay
1536552000;stay
1536566400;stay
1536580800;stay
1536595200;stay
1536609600;stay
1536624000;stay
1536638400;stay
1536652800;stay
1536667200;stay
1536681600;stay
1536696000;stay
1536710400;stay
1536724800;stay
1536739200;stay
1536753600;stay
1536768000;stay
1536782400;stay
1536796800;stay
1536811200;stay
1536825600;stay
1536840000;stay
1536854400;stay
1536868800;stay
1536883200;stay
1536897600;stay
1536912000;stay
1536926400;stay
1536940800;stay
1536955200;stay
1537142400;stay
1537156800;stay
1537171200;stay
1537185600;stay
1537200000;stay
1537214400;stay
1537228800;stay
1537243200;stay
1537257600;stay
1537272000;stay
1537286400;stay
1537300800;stay
1537315200;stay
1537329600;stay
1537344000;stay
1537358400;stay
1537372800;stay
1537387200;stay
1537401600;stay
1537416000;sell
1537430400;sell
1537444800;stay
1537459200;stay
1537473600;stay
1537488000;stay
1537502400;stay
1537516800;stay
1537531200;stay
1537545600;stay
1537560000;stay
1537747200;stay
1537761600;stay
1537776000;stay
1537790400;stay
1537804800;stay
1537819200;stay
1537833600;stay
1537848000;stay
1537862400;stay
1537876800;stay
1537891200;stay
1537905600;stay
1537920000;stay
1537934400;stay
1537948800;stay
1537963200;stay
1537977600;stay
1537992000;stay
1538006400;buy
1538020800;buy
1538035200;buy
1538049600;stay
1538064000;stay
1538078400;stay
1538092800;stay
1538107200;stay
1538121600;stay
1538136000;stay
1538150400;stay
1538164800;stay
1538352000;stay
1538366400;stay
1538380800;stay
1538395200;stay
1538409600;stay
1538424000;stay
1538438400;stay
1538452800;stay
1538467200;stay
1538481600;stay
1538496000;stay
1538510400;stay
1538524800;stay
1538539200;stay
1538553600;stay
1538568000;stay
1538582400;stay
1538596800;stay
1538611200;stay
1538625600;stay
1538640000;stay
1538654400;stay
1538668800;stay
1538683200;stay
1538697600;stay
1538712000;stay
1538726400;stay
1538740800;stay
1538755200;stay
1538769600;stay
1538956800;stay
1538971200;stay
1538985600;stay
1539000000;stay
1539014400;stay
1539028800;stay
1539043200;stay
1539057600;stay
1539072000;stay
1539086400;stay
1539100800;stay
1539115200;stay
1539129600;stay
1539144000;stay
1539158400;stay
1539172800;stay
1539187200;stay
1539201600;stay
1539216000;stay
1539230400;stay
1539244800;stay
1539259200;stay
1539273600;stay
1539288000;stay
1539302400;stay
1539316800;stay
1539331200;stay
1539345600;stay
1539360000;stay
1539374400;stay
1539561600;stay
1539576000;stay
1539590400;stay
1539604800;stay
1539619200;stay
1539633600;stay
1539648000;stay
1539662400;stay
1539676800;stay
1539691200;stay
1539705600;stay
1539720000;stay
1539734400;stay
1539748800;stay
1539763200;stay
1539777600;stay
1539792000;stay
1539806400;stay
1539820800;stay
1539835200;stay
1539849600;stay
1539864000;stay
1539878400;stay
1539892800;stay
1539907200;stay
1539921600;stay
1539936000;stay
1539950400;stay
1539964800;stay
1539979200;stay
1540166400;stay
1540180800;stay
1540195200;stay
1540209600;stay
1540224000;stay
1540238400;stay
1540252800;stay
1540267200;stay
1540281600;stay
1540296000;stay
1540310400;stay
1540324800;stay
1540339200;stay
1540353600;stay
1540368000;stay
1540382400;stay
1540396800;stay
1540411200;stay
1540425600;stay
1540440000;stay
1540454400;stay
1540468800;stay
1540483200;stay
1540497600;stay
1540512000;stay
1540526400;stay
1540540800;stay
1540555200;stay
1540569600;stay
1540584000;stay
1540771200;stay
1540785600;stay
1540800000;stay
1540814400;stay
1540828800;stay
1540843200;stay
1540857600;stay
1540872000;stay
1540886400;stay
1540900800;stay
1540915200;stay
1540929600;stay
1540944000;stay
1540958400;stay
1540972800;stay
1540987200;stay
1541001600;stay
1541016000;stay
1541030400;stay
1541044800;stay
1541059200;stay
1541073600;stay
1541088000;stay
1541102400;stay
1541116800;stay
1541131200;stay
1541145600;stay
1541160000;stay
1541174400;stay
1541188800;stay
1541376000;stay
1541390400;stay
1541404800;stay
1541419200;stay
1541433600;stay
1541448000;stay
